date,spx,dax,ftse,nikkei
31/07/2002,911.618998,3700.14,4246.21,9877.94
01/08/2002,884.657276,3606.45,4044.52,9793.51
02/08/2002,864.244608,3532.49,4075.55,9709.66
05/08/2002,834.599857,3332.65,3996.41,9704.93
06/08/2002,859.566006,3568.64,4131.03,9501.02
07/08/2002,876.772993,3465.54,4094.43,9834.4
08/08/2002,905.459696,3679.26,4240.47,9799.57
09/08/2002,908.636859,3760.86,4322.36,9999.79
12/08/2002,903.798341,3647.13,4221.56,9747.82
13/08/2002,884.21283,3683.21,4271.66,9688.61
14/08/2002,919.624535,3589.92,4171.06,9638.41
15/08/2002,930.253781,3665.74,4327.45,9795.57
16/08/2002,928.772856,3684.69,4329.97,9788.13
19/08/2002,950.720524,3837.67,4426.85,9599.1
20/08/2002,937.42583,3768.51,4368.89,9620.69
21/08/2002,949.364935,3868.17,4364.8,9642.61
22/08/2002,962.700291,3906.55,4434.72,9814.02
23/08/2002,940.86423,3828.26,4389.82,9867.45
26/08/2002,947.951265,3783.84,4389.82,10067.74
27/08/2002,934.824313,3851.34,4449.72,9907.3
28/08/2002,917.872612,3682.84,4274.02,9766.73
29/08/2002,917.800178,3660.95,4209.31,9620.14
30/08/2002,916.073037,3712.94,4227.28,9619.3
02/09/2002,916.073037,3609.41,4180.88,9521.63
03/09/2002,878.018337,3398.99,4028.65,9217.04
04/09/2002,893.40497,3425.9,4026.95,9075.09
05/09/2002,879.150222,3354.71,4011.01,9222.12
06/09/2002,893.916756,3485.68,4107.22,9129.07
09/09/2002,902.959105,3429.22,4062.44,9306.26
10/09/2002,909.576487,3494.69,4175.52,9309.31
11/09/2002,909.446066,3584.69,4210.66,9400.08
12/09/2002,886.906566,3421.87,4084.9,9415.23
13/09/2002,889.806139,3361.28,4008.02,9241.93
16/09/2002,891.099741,3319.05,4044.25,9241.93
17/09/2002,873.516446,3289.13,4025.15,9543.94
18/09/2002,869.456277,3124.92,3865.41,9472.06
19/09/2002,843.321113,3007.47,3813.53,9669.62
20/09/2002,845.39094,3065.73,3860.1,9481.08
23/09/2002,833.703729,2914.25,3739.37,9481.08
24/09/2002,819.287011,2873.21,3671.13,9321.64
25/09/2002,839.65717,2962.5,3696.25,9165.41
26/09/2002,854.947244,3020.6,3850.61,9320.92
27/09/2002,827.367472,2918.9,3907.2,9530.44
30/09/2002,815.284643,2769.03,3721.75,9383.29
01/10/2002,847.912404,2865.23,3797.4,9162.26
02/10/2002,827.909982,2926.74,3905.25,9049.33
03/10/2002,818.952771,2813.3,3880.34,8936.43
04/10/2002,800.582623,2714.62,3813.77,9027.55
07/10/2002,785.275666,2667.39,3780.93,8688
08/10/2002,798.546092,2622.09,3730.47,8708.9
09/10/2002,776.762677,2597.88,3742.4,8539.34
10/10/2002,803.919784,2733.19,3777.28,8439.62
11/10/2002,835.319004,2930.74,3953.38,8529.61
14/10/2002,841.438673,2850.11,3931.64,8529.61
15/10/2002,881.26818,3048.27,4130.33,8836.73
16/10/2002,860.024697,3008.93,4057.71,8884.87
17/10/2002,879.199441,3172.46,4170.68,8959.88
18/10/2002,884.393516,3163.67,4130.54,9086.13
21/10/2002,899.724132,3282.67,4133.77,8978.41
22/10/2002,890.164591,3155.97,4118.88,8689.39
23/10/2002,896.138997,3015.42,4006.91,8714.52
24/10/2002,882.49704,3090.01,4103.69,8614.3
25/10/2002,897.649863,3102.01,4051.09,8726.29
28/10/2002,890.225178,3198.96,4090.46,8757.51
29/10/2002,882.145922,3022.01,3935.93,8708.76
30/10/2002,890.713759,3113.59,4002.65,8756.59
31/10/2002,885.762442,3152.85,4039.66,8640.48
01/11/2002,900.963607,3165.16,3996.98,8685.72
04/11/2002,908.345953,3327.94,4141.46,8685.72
05/11/2002,915.393707,3351.32,4146.13,8937.56
06/11/2002,923.757756,3298.84,4103.72,8953.29
07/11/2002,902.650081,3155.66,4081.26,8920.44
08/11/2002,894.742328,3079.1,4034.58,8690.77
11/11/2002,876.18656,3042.06,4015.58,8460.37
12/11/2002,882.953815,3115.88,4085.05,8464.77
13/11/2002,882.525072,3066.42,4029.38,8438.52
14/11/2002,904.265668,3188.39,4053.14,8303.39
15/11/2002,909.834627,3191.76,4091.62,8503.59
18/11/2002,900.360201,3218.36,4115.99,8346.01
19/11/2002,896.739963,3206.93,4096.51,8365.26
20/11/2002,914.145987,3212.99,4094.86,8459.62
21/11/2002,933.760359,3304.63,4190,8668.06
22/11/2002,930.54792,3320.88,4175.23,8772.56
25/11/2002,932.877897,3299.24,4122.21,8944.44
26/11/2002,913.310572,3191.63,4070.96,8823.99
27/11/2002,938.869351,3346.14,4144.19,8875.88
28/11/2002,938.869351,3360.76,4185.4,9176.78
29/11/2002,936.313645,3320.32,4169.41,9215.56
02/12/2002,934.526391,3380.2,4154.27,9174.47
03/12/2002,920.745214,3280.49,4075.39,9205.11
04/12/2002,917.573024,3320.75,4048.6,9006.73
05/12/2002,906.547547,3224.74,4032.42,8917.57
06/12/2002,912.232896,3207.53,4013.46,8863.26
09/12/2002,892.003351,3065.57,3933.93,8828.05
10/12/2002,904.45432,3167.99,3925,8804.52
11/12/2002,904.956232,3196.05,3974.87,8727.66
12/12/2002,901.593107,3111.88,3935.31,8708.69
13/12/2002,889.478347,3077.06,3878.07,8516.07
16/12/2002,910.40297,3205.29,3983.97,8450.94
17/12/2002,902.992863,3139.97,3908.71,8510.73
18/12/2002,891.119496,3022.69,3835.18,8344.01
19/12/2002,884.254646,2961.41,3841.41,8387.57
20/12/2002,895.746483,3024.22,3889.86,8406.88
23/12/2002,897.378675,3000.84,3936.87,8406.88
24/12/2002,892.468903,3000.84,3942.1,8512.37
25/12/2002,892.468903,3000.84,3942.1,8501.14
26/12/2002,889.660521,3000.84,3942.1,8700.1
27/12/2002,875.395256,2840,3829.39,8714.05
30/12/2002,879.392177,2892.63,3900.62,8578.95
31/12/2002,879.819114,2892.63,3940.36,8578.95
01/01/2003,879.819114,2892.63,3940.36,8578.95
02/01/2003,909.02691,3105.04,4009.46,8578.95
03/01/2003,908.589726,3092.94,4004.95,8578.95
06/01/2003,929.008187,3157.25,4001.37,8713.33
07/01/2003,922.934145,3112.77,3957.39,8656.5
08/01/2003,909.933497,2993,3924.82,8517.8
09/01/2003,927.577019,3037.68,3933.98,8497.93
10/01/2003,927.568449,3037.33,3974.12,8470.45
13/01/2003,926.260063,3060.65,3948.27,8470.45
14/01/2003,931.658723,3098.72,3945.59,8553.06
15/01/2003,918.217257,3049.4,3887.75,8611.75
16/01/2003,914.597833,3054.11,3881.81,8609.17
17/01/2003,901.784629,2918.82,3820.57,8690.25
20/01/2003,901.784629,2893.55,3778.61,8558.82
21/01/2003,887.622409,2870.57,3736.69,8708.58
22/01/2003,878.363198,2803.25,3677.98,8611.04
23/01/2003,887.338937,2811.22,3622.16,8790.92
24/01/2003,861.401966,2717.82,3603.72,8731.65
27/01/2003,847.476013,2643.8,3480.83,8609.47
28/01/2003,858.543659,2671.36,3489.98,8525.39
29/01/2003,864.359247,2706.57,3483.79,8331.08
30/01/2003,844.614806,2693.78,3578.67,8316.81
31/01/2003,855.699907,2747.83,3567.41,8339.94
03/02/2003,860.321368,2751.99,3689.36,8500.79
04/02/2003,848.20136,2632.98,3590.09,8484.9
05/02/2003,843.590609,2725.88,3678.72,8549.85
06/02/2003,838.147274,2649,3597.04,8484.19
07/02/2003,829.691799,2569.34,3599.16,8448.16
10/02/2003,835.968393,2586.09,3579.07,8484.93
11/02/2003,829.198492,2627,3669.21,8484.93
12/02/2003,818.675728,2571.25,3616.12,8664.17
13/02/2003,817.374135,2555.27,3610.82,8599.66
14/02/2003,834.885448,2674.46,3611.9,8701.92
17/02/2003,834.885448,2708.97,3692.37,8771.89
18/02/2003,851.171412,2740.14,3729.54,8692.97
19/02/2003,845.131917,2624.65,3658.3,8678.44
20/02/2003,837.100667,2591.26,3687.25,8650.92
21/02/2003,848.170809,2648.87,3727.11,8513.54
24/02/2003,832.58427,2571.35,3701.84,8564.95
25/02/2003,838.574684,2485.5,3621.47,8360.49
26/02/2003,827.554144,2450.2,3593.29,8356.81
27/02/2003,837.275196,2513.22,3569.88,8359.38
28/02/2003,841.150197,2547.05,3655.58,8363.04
03/03/2003,834.810379,2549.65,3684.67,8490.4
04/03/2003,821.98773,2501.03,3625.34,8480.22
05/03/2003,829.851548,2498.02,3563.54,8472.62
06/03/2003,822.100208,2437.51,3555.42,8369.15
07/03/2003,828.886542,2431.66,3491.59,8144.12
10/03/2003,807.479766,2329.04,3436.05,8042.26
11/03/2003,800.725294,2305.3,3452.73,7862.43
12/03/2003,804.18521,2202.96,3287.04,7943.04
13/03/2003,831.896221,2354.31,3486.9,7868.56
14/03/2003,833.271835,2403.19,3601.83,8002.69
17/03/2003,862.789895,2487.12,3722.27,7871.64
18/03/2003,866.448613,2584.61,3747.28,7954.46
19/03/2003,874.02281,2615.22,3765.43,8051.04
20/03/2003,875.668799,2604.85,3765.66,8195.05
21/03/2003,895.792303,2715.06,3861.07,8195.05
24/03/2003,864.234166,2548.37,3743.27,8435.07
25/03/2003,874.741345,2636.1,3761.96,8238.76
26/03/2003,869.950816,2579.33,3793.12,8351.92
27/03/2003,868.515622,2584.05,3729.05,8368.67
28/03/2003,863.498663,2520.84,3708.53,8280.16
31/03/2003,848.179291,2423.87,3613.28,7972.71
01/04/2003,858.476665,2450.19,3684.78,7986.72
02/04/2003,880.898367,2589.35,3753.41,8069.85
03/04/2003,876.445977,2569.81,3771.05,8017.75
04/04/2003,878.852468,2654.07,3814.36,8074.12
07/04/2003,879.931721,2808.94,3935.82,8249.98
08/04/2003,878.291606,2767.79,3868.79,8131.41
09/04/2003,865.988962,2734.1,3861.42,8057.61
10/04/2003,871.575318,2697.1,3803.27,7980.12
11/04/2003,868.301727,2733.95,3808.08,7816.49
14/04/2003,885.234655,2776.78,3849.41,7752.1
15/04/2003,890.806216,2834.12,3916.85,7838.83
16/04/2003,879.912583,2824.68,3854.9,7879.49
17/04/2003,893.58211,2899.78,3889.22,7821.9
18/04/2003,893.58211,2899.78,3889.22,7874.51
21/04/2003,892.005289,2899.78,3889.22,7969.08
22/04/2003,911.371767,2960.96,3917.69,7790.46
23/04/2003,919.015958,2974.4,3966.45,7793.38
24/04/2003,911.430991,2891.62,3899.03,7854.57
25/04/2003,898.814078,2838.23,3870.2,7699.5
28/04/2003,914.835752,2953.92,3940.25,7607.88
29/04/2003,917.84428,2908.96,3927.82,7607.88
30/04/2003,916.916008,2942.04,3925.97,7831.42
01/05/2003,916.298053,2942.04,3880.13,7863.29
02/05/2003,930.075362,2986,3952.59,7907.19
05/05/2003,926.548221,3013.04,3952.59,7907.19
06/05/2003,934.385941,3066.95,4006.39,8083.56
07/05/2003,929.617856,3005.64,3992.9,8109.77
08/05/2003,920.27337,2886.08,3928.87,8031.55
09/05/2003,933.406623,2956.59,3969.35,8152.16
12/05/2003,945.114868,2937.26,3987.44,8221.12
13/05/2003,942.301798,2909.95,3999.89,8190.26
14/05/2003,939.283832,2926.03,3975.02,8244.91
15/05/2003,946.665026,2989.38,4011.08,8123.4
16/05/2003,944.298744,2989.08,4049.01,8117.29
19/05/2003,920.772713,2850.68,3941.34,8039.13
20/05/2003,919.725778,2838.93,3971.61,8059.48
21/05/2003,923.419434,2827.25,3936.38,8018.51
22/05/2003,931.871313,2865.21,3990.45,8051.66
23/05/2003,933.223578,2822.83,3979.84,8184.76
26/05/2003,933.223578,2828.28,3979.84,8227.32
27/05/2003,951.482696,2873.6,3992.38,8120.24
28/05/2003,953.217672,2919.54,4071.86,8234.18
29/05/2003,949.638961,2906.71,4083.59,8375.36
30/05/2003,963.586786,2982.68,4048.14,8424.51
02/06/2003,966.998916,3064.56,4129.28,8547.17
03/06/2003,971.558868,3026.82,4115.73,8564.49
04/06/2003,986.238888,3080.02,4126.55,8557.86
05/06/2003,990.141171,3039.76,4104.25,8657.23
06/06/2003,987.761613,3127.46,4150.79,8785.87
09/06/2003,975.930162,3094.76,4129.09,8822.73
10/06/2003,984.840454,3140.34,4113.01,8789.09
11/06/2003,997.482744,3178.15,4150.15,8890.3
12/06/2003,998.514247,3219.47,4161.26,8918.6
13/06/2003,988.609358,3168.71,4134.12,8980.64
16/06/2003,1010.742112,3264.5,4152.9,8839.83
17/06/2003,1011.663073,3286.48,4190.36,9033
18/06/2003,1010.090973,3304.15,4207.01,9092.97
19/06/2003,994.699396,3247.11,4131.46,9110.51
20/06/2003,995.691795,3238.98,4160.14,9120.39
23/06/2003,981.644771,3186.39,4087.89,9137.14
24/06/2003,983.453168,3217.34,4060.93,8919.26
25/06/2003,975.316467,3198.82,4067.86,8932.26
26/06/2003,985.820481,3241.22,4041.67,8923.41
27/06/2003,976.221081,3224.66,4067.84,9104.06
30/06/2003,974.500896,3220.58,4031.17,9083.11
01/07/2003,982.31773,3146.55,3963.92,9278.49
02/07/2003,993.751942,3241.04,4006.86,9592.24
03/07/2003,985.700022,3241.92,4024.8,9624.8
04/07/2003,985.700022,3239.61,4021.5,9547.73
07/07/2003,1004.41915,3332.87,4074.77,9795.16
08/07/2003,1007.836,3344.46,4073.6,9898.72
09/07/2003,1002.206831,3322.43,4054.69,9990.95
10/07/2003,988.699222,3269.84,4028.76,9955.62
11/07/2003,998.135419,3326.51,4058.14,9635.35
14/07/2003,1003.862931,3396.07,4127.64,9755.63
15/07/2003,1000.420232,3384.69,4102.5,9751
16/07/2003,994.004072,3387.64,4077.13,9735.97
17/07/2003,981.729418,3330.68,4056.57,9498.86
18/07/2003,993.31551,3366.71,4073.2,9527.73
21/07/2003,978.803245,3287,4044.28,9527.73
22/07/2003,988.110167,3318.15,4079.75,9485.97
23/07/2003,988.611142,3304.48,4086.49,9615.34
24/07/2003,981.599121,3374.82,4149.6,9671
25/07/2003,998.680207,3356.89,4131.18,9648.01
28/07/2003,996.521868,3417.77,4148.82,9839.91
29/07/2003,989.27714,3428.12,4137.01,9834.31
30/07/2003,987.486323,3429.03,4141.17,9632.66
31/07/2003,990.308884,3487.86,4157.02,9563.21
01/08/2003,980.152555,3438.89,4098.43,9611.67
04/08/2003,982.815088,3405.31,4100.05,9452.79
05/08/2003,965.461898,3438.36,4121.02,9382.58
06/08/2003,967.082711,3375.66,4070.42,9323.91
07/08/2003,974.119716,3331.89,4095.56,9265.56
08/08/2003,977.586104,3332.24,4147.79,9327.53
11/08/2003,980.593446,3339.58,4176.66,9487.8
12/08/2003,990.349496,3381.71,4185.57,9564.81
13/08/2003,984.033365,3398.89,4180.68,9752.75
14/08/2003,990.509743,3452.7,4237.83,9913.47
15/08/2003,990.671905,3443.93,4247.34,9863.47
18/08/2003,999.743698,3507.23,4272.12,10032.97
19/08/2003,1002.35269,3504.53,4250.82,10174.1
20/08/2003,1000.303715,3501.23,4217.36,10292.06
21/08/2003,1003.274508,3565.47,4223.48,10362.69
22/08/2003,993.055652,3549.05,4225.89,10281.17
25/08/2003,993.70545,3500.09,4225.89,10276.64
26/08/2003,996.730906,3455.48,4177.36,10332.57
27/08/2003,996.788824,3483.08,4206.39,10308.99
28/08/2003,1002.837671,3492.67,4197.97,10225.22
29/08/2003,1008.012055,3484.58,4161.06,10343.55
01/09/2003,1008.012055,3571.22,4204.43,10670.18
02/09/2003,1021.987229,3567.2,4204.36,10690.08
03/09/2003,1026.270044,3647.51,4262.12,10715.69
04/09/2003,1027.970878,3668.67,4248.83,10646.95
05/09/2003,1021.388201,3607.71,4257.2,10650.77
08/09/2003,1031.637401,3641.53,4292.09,10683.76
09/09/2003,1023.165012,3594.4,4263.91,10922.04
10/09/2003,1010.916252,3536.87,4252.08,10856.32
11/09/2003,1016.42005,3566.85,4242.19,10546.33
12/09/2003,1018.633141,3508.06,4237.81,10712.81
15/09/2003,1014.807563,3516.31,4260.92,10712.81
16/09/2003,1029.318431,3564.75,4298.98,10887.03
17/09/2003,1025.973784,3561.03,4292.96,10990.11
18/09/2003,1039.581619,3612.02,4314.7,11033.32
19/09/2003,1036.304398,3578.7,4257.01,10938.42
22/09/2003,1022.818591,3456.27,4228.15,10475.1
23/09/2003,1029.034319,3411.02,4221.71,10475.1
24/09/2003,1009.379231,3307.34,4236.39,10502.29
25/09/2003,1003.266251,3326.27,4202.18,10310.04
26/09/2003,996.852532,3324.85,4157.13,10318.44
29/09/2003,1006.584461,3323.38,4142.72,10229.57
30/09/2003,995.96532,3256.78,4091.31,10219.05
01/10/2003,1018.215488,3329.83,4169.19,10361.24
02/10/2003,1020.242195,3276.64,4209.06,10593.53
03/10/2003,1029.848001,3419,4274.04,10709.29
06/10/2003,1034.352002,3404.91,4270.1,10740.14
07/10/2003,1039.252053,3355.78,4271.96,10820.33
08/10/2003,1033.775545,3395.33,4268.59,10542.2
09/10/2003,1038.732495,3481.9,4313.88,10531.44
10/10/2003,1038.060153,3471.25,4311.02,10786.04
13/10/2003,1045.351529,3538.39,4362.34,10786.04
14/10/2003,1049.483958,3538.13,4334.09,10966.43
15/10/2003,1046.758799,3570.58,4368.82,10899.95
16/10/2003,1050.0713,3577.72,4339.68,11025.15
17/10/2003,1039.32279,3516.67,4343.97,11037.89
20/10/2003,1044.681848,3559.33,4347.55,11161.71
21/10/2003,1046.026326,3580.08,4352.31,11031.52
22/10/2003,1030.356518,3490.6,4285.63,10889.62
23/10/2003,1033.765184,3497.14,4240.22,10335.16
24/10/2003,1028.905404,3452.64,4239,10335.7
27/10/2003,1031.129825,3517.1,4251.31,10454.12
28/10/2003,1046.786396,3586.93,4272.93,10561.01
29/10/2003,1048.108149,3615.42,4265.65,10739.22
30/10/2003,1046.943636,3639.66,4300.93,10695.56
31/10/2003,1050.714358,3655.99,4287.59,10559.59
03/11/2003,1059.015638,3744.5,4332.57,10559.59
04/11/2003,1053.247523,3741.71,4330.25,10847.97
05/11/2003,1051.813554,3717.7,4303.43,10837.54
06/11/2003,1058.053803,3733.93,4324.19,10552.3
07/11/2003,1053.205958,3782.56,4376.87,10628.98
10/11/2003,1047.112014,3746.24,4341.76,10504.54
11/11/2003,1046.568446,3729.87,4345.07,10207.04
12/11/2003,1058.561519,3748.34,4371.25,10226.22
13/11/2003,1058.407703,3765.59,4373.04,10337.67
14/11/2003,1050.347731,3797.4,4396.99,10167.06
17/11/2003,1043.632947,3674.54,4338.88,9786.83
18/11/2003,1034.149739,3666.28,4354.7,9897.05
19/11/2003,1042.439185,3652.29,4327.35,9614.6
20/11/2003,1033.650481,3638.04,4307.98,9865.7
21/11/2003,1035.283287,3642.25,4319.02,9852.83
24/11/2003,1052.077431,3737.09,4382.35,9852.83
25/11/2003,1053.88918,3733.16,4388.75,9960.2
26/11/2003,1058.449877,3712.98,4370.35,10144.83
27/11/2003,1058.449877,3744.99,4361.09,10163.38
28/11/2003,1058.20451,3745.95,4342.6,10100.57
01/12/2003,1070.124721,3821.2,4410.03,10403.27
02/12/2003,1066.617023,3809.26,4378.94,10410.15
03/12/2003,1064.725817,3875.66,4392.02,10326.39
04/12/2003,1069.718528,3874.78,4378.21,10429.99
05/12/2003,1061.503266,3841.73,4367.03,10373.46
08/12/2003,1069.298115,3806.54,4359.84,10045.34
09/12/2003,1060.18175,3846.18,4379.58,10124.28
10/12/2003,1059.048359,3820.92,4335.39,9910.56
11/12/2003,1071.214929,3858.85,4331.27,10075.14
12/12/2003,1074.135814,3860.13,4347.64,10169.66
15/12/2003,1068.036905,3875.47,4347.99,10490.77
16/12/2003,1075.131764,3865.98,4332.96,10271.6
17/12/2003,1076.481501,3847.57,4354.23,10092.64
18/12/2003,1089.175192,3870.88,4397.26,10104
19/12/2003,1088.665288,3898.42,4412.28,10284.54
22/12/2003,1092.939852,3876.94,4423.98,10372.51
23/12/2003,1096.018917,3903.34,4440.87,10372.51
24/12/2003,1094.042368,3903.34,4444.7,10371.27
25/12/2003,1094.042368,3903.34,4444.7,10365.35
26/12/2003,1095.888529,3903.34,4444.7,10417.41
29/12/2003,1109.475649,3952.72,4457.49,10500.62
30/12/2003,1109.640197,3965.16,4470.38,10676.64
31/12/2003,1111.915722,3965.16,4476.87,10676.64
01/01/2004,1111.915722,3965.16,4476.87,10676.64
02/01/2004,1108.484664,4018.5,4510.18,10676.64
05/01/2004,1122.216661,4035.9,4513.25,10825.17
06/01/2004,1123.674367,4035.44,4505.22,10813.99
07/01/2004,1126.330455,4004.4,4472.97,10757.82
08/01/2004,1131.915814,4045.43,4494.17,10837.65
09/01/2004,1121.855198,4016.18,4466.29,10965.05
12/01/2004,1127.23377,3995.91,4449.61,10965.05
13/01/2004,1121.22224,3996.22,4440.14,10849.68
14/01/2004,1130.524012,4055.21,4461.39,10863
15/01/2004,1132.046162,4068.75,4456.08,10665.15
16/01/2004,1139.825446,4111.64,4487.88,10857.2
19/01/2004,1139.825446,4139.92,4518.14,11036.33
20/01/2004,1138.768149,4106.41,4499.27,11103.1
21/01/2004,1147.617069,4138.04,4511.18,11002.39
22/01/2004,1143.943416,4139.86,4476.79,11000.7
23/01/2004,1141.552458,4151.83,4460.81,11069.01
26/01/2004,1155.371838,4128.68,4445.48,10972.6
27/01/2004,1144.046686,4134.42,4447,10928.03
28/01/2004,1128.478539,4150.24,4468.12,10852.47
29/01/2004,1134.114735,4095.71,4411.53,10779.44
30/01/2004,1131.12716,4058.6,4390.68,10783.61
02/02/2004,1135.262987,4071.6,4381.37,10776.73
03/02/2004,1136.034457,4057.51,4390.58,10641.92
04/02/2004,1126.524625,4028.37,4398.46,10447.25
05/02/2004,1128.589714,4014.79,4384.35,10464.6
06/02/2004,1142.755158,4044.99,4402.72,10460.92
09/02/2004,1139.807099,4098.97,4434.42,10402.61
10/02/2004,1145.540762,4110.8,4404.95,10365.4
11/02/2004,1157.760476,4122.16,4396.05,10365.4
12/02/2004,1152.106244,4121.65,4377.73,10459.26
13/02/2004,1145.809751,4057.05,4412.01,10557.69
16/02/2004,1145.809751,4070.46,4408.12,10548.72
17/02/2004,1156.986656,4095.86,4461.49,10701.13
18/02/2004,1151.822524,4095.34,4442.9,10676.81
19/02/2004,1147.058847,4141.53,4515.57,10753.8
20/02/2004,1144.108392,4073.35,4515.04,10720.69
23/02/2004,1140.994533,4068.71,4524.31,10868.96
24/02/2004,1139.093965,3991.42,4496.76,10644.13
25/02/2004,1143.666623,3995.34,4507.55,10658.73
26/02/2004,1144.910802,4007.81,4515.89,10815.29
27/02/2004,1144.942114,4018.16,4492.21,11041.92
01/03/2004,1155.96278,4054.43,4537,11271.12
02/03/2004,1149.101615,4100.34,4540.11,11361.51
03/03/2004,1151.03955,4071.7,4525.13,11351.92
04/03/2004,1154.875188,4133.78,4559.07,11401.79
05/03/2004,1156.873262,4126.14,4547.08,11537.29
08/03/2004,1147.213085,4145.99,4553.75,11502.86
09/03/2004,1140.577919,4087.55,4542.01,11532.04
10/03/2004,1123.894351,4044.7,4545.33,11433.24
11/03/2004,1106.783193,3904.95,4445.22,11297.04
12/03/2004,1120.572981,3915.38,4467.35,11162.75
15/03/2004,1104.492836,3810.76,4412.93,11317.9
16/03/2004,1110.700829,3822.37,4428.9,11242.29
17/03/2004,1123.753087,3896.79,4456.8,11436.86
18/03/2004,1122.319057,3827.43,4397.87,11484.28
19/03/2004,1109.776062,3819.15,4417.74,11418.51
22/03/2004,1095.398191,3729.23,4333.77,11318.51
23/03/2004,1093.945529,3728.82,4318.51,11281.09
24/03/2004,1091.330865,3726.07,4309.45,11364.99
25/03/2004,1109.188037,3811.92,4373.63,11530.91
26/03/2004,1108.06256,3822.33,4357.53,11770.65
29/03/2004,1122.467095,3881.25,4406.73,11718.24
30/03/2004,1126.999746,3874.04,4412.82,11693.68
31/03/2004,1126.211608,3856.7,4385.67,11715.39
01/04/2004,1132.167935,3924.85,4410.71,11683.42
02/04/2004,1141.809849,4007.6,4465.61,11815.95
05/04/2004,1150.567039,4048.6,4480.7,11958.32
06/04/2004,1148.155916,4022.81,4472.82,12079.7
07/04/2004,1140.530603,4001.16,4468.69,12019.62
08/04/2004,1139.315865,4013.53,4489.67,12092.59
09/04/2004,1139.315865,4013.53,4489.67,11897.51
12/04/2004,1145.201188,4013.53,4489.67,12042.7
13/04/2004,1129.442389,4071.42,4515.78,12127.82
14/04/2004,1128.171277,4012.77,4485.42,12098.18
15/04/2004,1128.837109,4004.61,4505.5,11800.4
16/04/2004,1134.612645,4033.98,4537.28,11824.56
19/04/2004,1135.820515,4025.07,4546.22,11764.21
20/04/2004,1118.153953,4061.13,4569.02,11952.26
21/04/2004,1124.089791,4026.15,4539.87,11944.3
22/04/2004,1139.933598,4059.15,4571.83,11980.1
23/04/2004,1140.600167,4103.62,4569.95,12120.66
26/04/2004,1135.529129,4125.83,4571.85,12163.89
27/04/2004,1138.113514,4134.1,4575.68,12044.88
28/04/2004,1122.407097,4065.74,4524.48,12004.29
29/04/2004,1113.886187,4008.91,4519.53,12004.29
30/04/2004,1107.30479,3985.21,4489.69,11761.79
03/05/2004,1117.491545,4007.65,4489.69,11761.79
04/05/2004,1119.553553,3990.75,4547.23,11761.79
05/05/2004,1121.534387,4022.1,4569.53,11761.79
06/05/2004,1113.991542,3909.46,4516.17,11571.34
07/05/2004,1098.699693,3895.64,4498.37,11438.82
10/05/2004,1087.122922,3784.61,4395.16,10884.7
11/05/2004,1095.453058,3849.84,4454.72,10907.18
12/05/2004,1097.282105,3776.24,4412.93,11153.58
13/05/2004,1096.435553,3824.93,4453.81,10825.1
14/05/2004,1095.695836,3803.1,4441.79,10849.63
17/05/2004,1084.096073,3754.37,4403.02,10505.05
18/05/2004,1091.489734,3789.24,4414.41,10711.09
19/05/2004,1088.684749,3872.26,4471.8,10967.74
20/05/2004,1089.185987,3839.32,4428.71,10862.04
21/05/2004,1093.555502,3831.84,4431.43,11070.25
24/05/2004,1095.406674,3867.84,4428.87,11101.64
25/05/2004,1113.047736,3828.07,4418,10962.93
26/05/2004,1114.94352,3867.52,4438.29,11152.09
27/05/2004,1121.27672,3913.33,4453.62,11166.03
28/05/2004,1120.68316,3902.72,4430.69,11309.57
